Income,Income Class,Kids,Teens,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,DealsPurchases,WebPurchases,CatalogPurchases,StorePurchases,WebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Age Class,Customer_Days,Marital Status,Education,MntTotal,MntRegularProds,AcceptedCmpOverall
14849,Lower,1,0,39,21,2,28,3,2,9,3,2,0,4,8,No,No,No,No,No,No,3,11,0,44,Middle,2521,Divorced,PhD,56,47,0
33181,Lower-middle,1,0,90,9,0,3,0,0,4,1,1,0,2,6,Yes,No,No,No,No,No,3,11,0,44,Middle,2336,Married,Master,12,8,1
60000,Middle,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,No,No,No,No,No,No,3,11,0,44,Middle,2713,Single,PhD,1265,1253,0
31615,Lower-middle,1,0,82,2,3,20,6,11,9,2,2,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2629,Divorced,Graduation,42,33,0
53858,Lower-middle,0,1,50,407,53,221,58,150,26,4,4,3,6,4,No,No,No,No,No,No,3,11,0,44,Middle,2756,Married,Graduation,889,863,0
24027,Lower,1,0,7,14,7,11,11,0,5,2,2,0,3,8,No,No,No,No,No,No,3,11,0,44,Middle,2544,Married,Graduation,43,38,0
65991,Middle,0,1,21,507,19,364,25,47,9,3,9,5,10,7,No,No,No,No,No,No,3,11,0,44,Middle,2819,Married,Graduation,962,953,0
65104,Middle,0,1,4,738,0,232,13,20,50,2,3,5,7,7,No,No,No,No,No,No,3,11,0,44,Middle,2386,Together,Master,1003,953,0
46310,Lower-middle,1,0,99,185,2,88,15,5,14,2,6,1,5,8,No,No,No,No,No,No,3,11,0,44,Middle,2732,Divorced,Graduation,295,281,0
65665,Middle,0,1,77,225,162,387,106,36,29,1,5,10,8,3,No,No,No,No,No,No,3,11,0,44,Middle,2368,Married,Graduation,916,887,0
54058,Lower-middle,0,1,56,198,18,252,32,108,54,2,4,6,8,3,No,No,No,No,No,No,3,11,0,44,Middle,2549,Together,Graduation,608,554,0
13624,Lower,1,0,93,10,2,15,2,1,6,2,2,0,3,6,No,No,No,No,No,No,3,11,0,44,Middle,2684,Married,Graduation,30,24,0
66476,Middle,0,1,99,372,18,126,47,48,78,2,5,2,11,4,No,No,No,No,No,No,3,11,0,44,Middle,2638,Divorced,PhD,611,533,0
7500,Lower,1,0,19,7,0,12,13,7,32,5,4,1,2,9,Yes,No,No,No,No,No,3,11,1,44,Middle,2856,Married,Graduation,39,7,1
75012,Middle,0,0,41,294,142,218,164,58,151,1,3,8,11,1,No,No,No,No,No,No,3,11,0,44,Middle,2314,Divorced,Master,876,725,0
36283,Lower-middle,1,1,42,6,5,5,8,0,5,2,1,0,3,4,No,No,No,No,No,No,3,11,0,44,Middle,2235,Together,Graduation,24,19,0
40780,Lower-middle,0,1,30,229,27,71,13,3,34,4,7,1,5,9,No,No,No,No,No,No,3,11,0,44,Middle,2818,Divorced,Graduation,343,309,0
49681,Lower-middle,0,2,66,411,0,26,0,0,21,6,7,1,7,7,No,No,No,No,No,No,3,11,0,44,Middle,2396,Married,Master,437,416,0
30772,Lower-middle,1,1,89,7,2,4,2,1,4,1,1,0,2,6,No,No,No,No,No,No,3,11,0,44,Middle,2268,Married,Graduation,16,12,0
55412,Lower-middle,1,1,65,10,5,28,11,1,8,1,2,0,3,5,No,No,No,No,No,No,3,11,0,44,Middle,2378,Divorced,PhD,55,47,0
21675,Lower,1,0,55,4,0,16,17,4,4,3,4,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2177,Together,Graduation,41,37,0
68397,Middle,0,1,6,760,80,466,17,13,80,1,6,9,5,3,No,No,No,No,No,No,3,11,0,44,Middle,2383,Married,PhD,1336,1256,0
52190,Lower-middle,1,1,39,42,0,17,0,0,18,3,2,1,3,5,Yes,No,No,No,No,No,3,11,0,44,Middle,2211,Together,PhD,59,41,1
46106,Lower-middle,1,1,84,30,0,8,2,0,14,1,1,1,2,6,No,No,No,No,No,No,3,11,0,44,Middle,2208,Together,Master,40,26,0
16927,Lower,1,1,50,20,2,23,3,1,4,5,3,0,4,8,No,No,No,No,No,No,3,11,0,44,Middle,2663,Married,PhD,49,45,0
79689,Middle,0,0,65,311,26,640,180,37,121,1,4,9,13,2,No,No,No,No,No,No,3,11,0,44,Middle,2572,Single,2nd Cycle,1194,1073,0
49187,Lower-middle,0,1,63,81,1,31,2,1,0,1,1,1,5,2,No,No,No,No,No,No,3,11,0,44,Middle,2328,Together,PhD,116,116,0
20180,Lower,0,0,27,18,42,24,15,20,18,1,2,1,4,7,No,No,No,No,No,No,3,11,0,44,Middle,2653,Single,Graduation,119,101,0
26907,Lower,1,1,10,9,1,7,0,3,2,2,1,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2472,Together,2nd Cycle,20,18,0
85606,Middle,0,1,89,717,42,864,219,30,84,2,6,7,9,3,No,No,No,Yes,No,No,3,11,0,44,Middle,2753,Together,Graduation,1872,1788,1
46049,Lower-middle,1,1,11,342,9,112,19,14,19,10,5,2,9,7,No,No,No,No,No,No,3,11,1,44,Middle,2502,Married,Graduation,496,477,0
37395,Lower-middle,1,0,47,18,0,9,0,1,11,1,1,0,3,6,No,No,No,No,No,No,3,11,0,44,Middle,2217,Together,PhD,28,17,0
39356,Lower-middle,1,1,21,15,0,2,0,0,6,1,1,0,2,6,Yes,No,No,No,No,No,3,11,0,44,Middle,2261,Married,Graduation,17,11,1
50200,Lower-middle,1,1,70,266,6,51,8,6,64,6,7,1,5,8,No,No,No,No,No,No,3,11,0,44,Middle,2611,Together,Graduation,337,273,0
62061,Middle,0,1,12,641,7,84,0,30,38,3,10,4,7,6,No,Yes,No,No,No,No,3,11,0,44,Middle,2461,Together,Graduation,762,724,1
47025,Lower-middle,0,1,52,254,7,108,20,0,26,3,6,3,5,6,No,No,No,No,No,No,3,11,0,44,Middle,2393,Single,Graduation,389,363,0
26907,Lower,1,1,10,9,1,7,0,3,2,2,1,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2472,Together,2nd Cycle,20,18,0
75484,Middle,0,1,50,378,97,259,197,194,34,2,7,3,6,4,No,No,No,No,No,No,3,11,0,44,Middle,2855,Together,2nd Cycle,1125,1091,0
70379,Middle,0,1,84,553,25,142,65,67,8,3,6,3,13,4,No,No,No,No,No,No,3,11,0,44,Middle,2642,Single,Master,852,844,0
37697,Lower-middle,1,0,82,34,6,21,11,4,8,1,2,1,3,6,No,No,No,No,No,No,3,11,0,44,Middle,2301,Single,Graduation,76,68,0
58597,Middle,1,1,20,490,0,184,10,28,21,12,7,4,9,7,No,No,No,No,No,No,3,11,0,44,Middle,2745,Married,Graduation,712,691,0
31859,Lower-middle,1,0,77,3,1,3,8,0,5,1,1,0,2,7,No,No,No,No,No,No,3,11,0,44,Middle,2539,Divorced,Graduation,15,10,0
70179,Middle,0,1,10,532,88,168,69,44,133,3,7,3,13,5,No,No,No,No,No,No,3,11,0,44,Middle,2502,Divorced,PhD,901,768,0
49681,Lower-middle,0,2,66,411,0,26,0,0,21,6,7,1,7,7,No,No,No,No,No,No,3,11,0,44,Middle,2396,Married,Master,437,416,0
60482,Middle,0,1,81,255,43,134,37,14,24,1,7,2,7,7,No,No,No,No,No,No,3,11,0,44,Middle,2681,Single,Master,483,459,0
36301,Lower-middle,1,0,53,11,12,35,3,5,12,1,3,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2406,Together,2nd Cycle,66,54,0
30560,Lower-middle,1,0,6,9,1,5,4,5,7,1,1,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2526,Together,Master,24,17,0
64892,Middle,0,1,77,527,24,230,32,24,65,2,6,4,12,4,No,No,No,No,No,No,3,11,0,44,Middle,2190,Divorced,Graduation,837,772,0
49544,Lower-middle,1,0,0,308,0,73,0,0,23,2,5,1,8,7,No,No,No,No,No,No,3,11,0,44,Middle,2661,Married,PhD,381,358,0
61064,Middle,0,1,80,387,126,342,0,45,180,5,8,4,11,6,No,No,No,No,No,No,3,11,0,44,Middle,2826,Married,Graduation,900,720,0
55424,Lower-middle,0,1,6,462,61,184,10,53,107,4,7,5,9,6,Yes,No,No,No,No,No,3,11,1,44,Middle,2740,Married,PhD,770,663,1
42473,Lower-middle,1,1,72,93,1,21,0,4,25,3,2,1,4,5,No,No,No,No,No,No,3,11,0,44,Middle,2291,Single,PhD,119,94,0
37697,Lower-middle,1,0,82,34,6,21,11,4,8,1,2,1,3,6,No,No,No,No,No,No,3,11,0,44,Middle,2301,Single,Graduation,76,68,0
78416,Middle,0,1,99,453,38,279,188,38,183,2,7,7,10,3,No,No,No,No,No,No,3,11,0,44,Middle,2161,Together,Graduation,996,813,0
21024,Lower,0,0,89,36,4,18,6,2,18,1,2,0,4,7,No,No,No,No,No,No,3,11,0,44,Middle,2519,Together,Master,66,48,0
20180,Lower,0,0,27,18,42,24,15,20,18,1,2,1,4,7,No,No,No,No,No,No,3,11,0,44,Middle,2653,Single,Graduation,119,101,0
34529,Lower-middle,1,0,94,68,6,38,3,6,41,2,2,2,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2812,Married,Master,121,80,0
56939,Lower-middle,0,1,19,256,34,103,90,29,49,2,3,3,10,3,No,No,No,No,No,No,3,11,0,44,Middle,2443,Married,Graduation,512,463,0
72335,Middle,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,No,No,No,No,No,No,3,11,1,44,Middle,2844,Together,PhD,2092,2092,0
29478,Lower,1,0,59,8,0,7,3,1,1,1,1,0,3,6,No,No,No,No,No,No,3,11,0,44,Middle,2322,Together,Graduation,19,18,0
17649,Lower,1,0,70,15,1,23,0,5,1,3,3,0,3,8,No,No,No,No,No,No,3,11,0,44,Middle,2388,Married,Graduation,44,43,0
70179,Middle,0,1,10,532,88,168,69,44,133,3,7,3,13,5,No,No,No,No,No,No,3,11,0,44,Middle,2502,Divorced,PhD,901,768,0
71322,Middle,0,1,31,121,24,124,24,15,42,1,4,1,7,2,No,No,No,No,No,No,3,11,0,44,Middle,2217,Together,Graduation,308,266,0
81929,Middle,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,Yes,No,Yes,No,No,No,3,11,1,44,Middle,2797,Married,Master,1868,1683,2
53204,Lower-middle,1,1,40,29,0,8,2,0,6,1,1,0,3,4,No,No,No,No,No,No,3,11,0,44,Middle,2260,Married,Master,39,33,0
37509,Lower-middle,1,0,24,37,5,56,12,8,5,2,3,0,4,7,No,No,No,No,No,No,3,11,0,44,Middle,2814,Together,Master,118,113,0
25176,Lower,1,1,79,4,0,4,0,0,5,1,1,0,2,7,No,No,No,No,No,No,3,11,0,44,Middle,2482,Together,2nd Cycle,8,3,0
30992,Lower-middle,1,0,83,17,0,14,7,3,2,1,1,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2592,Divorced,Graduation,41,39,0
72309,Middle,0,0,64,960,0,883,50,38,0,1,5,6,8,3,No,No,No,Yes,No,No,3,11,1,44,Middle,2634,Single,Master,1931,1931,1
17148,Lower,1,0,80,9,9,11,13,10,16,4,3,1,3,8,No,No,No,No,No,No,3,11,0,44,Middle,2311,Married,Graduation,52,36,0
30560,Lower-middle,1,0,6,9,1,5,4,5,7,1,1,0,3,7,No,No,No,No,No,No,3,11,0,44,Middle,2526,Together,Master,24,17,0
5305,Lower,0,1,12,12,4,7,1,3,5,0,1,0,0,13,No,No,No,No,No,No,3,11,0,44,Middle,2493,Married,Graduation,27,22,0
7500,Lower,1,0,19,3,1,10,3,2,12,3,2,0,3,5,No,No,No,No,No,No,3,11,0,45,,2429,Married,Master,19,7,0
66653,Middle,1,1,18,452,18,102,16,18,6,4,4,2,12,3,No,No,No,No,No,No,3,11,0,45,,2819,Together,Graduation,606,600,0
60631,Middle,1,1,88,565,6,65,0,6,19,5,9,2,8,7,No,Yes,No,No,No,No,3,11,0,45,,2609,Married,PhD,642,623,1
23957,Lower,1,0,47,2,1,18,20,11,16,1,2,0,3,6,No,No,No,No,No,No,3,11,1,45,,2768,Married,Graduation,52,36,0
74165,Middle,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,No,No,No,No,No,No,3,11,0,45,,2583,Divorced,PhD,1281,1269,0
80427,Middle,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,No,No,No,No,No,No,3,11,0,45,,2814,Married,PhD,1809,1783,0
22212,Lower,1,0,49,5,9,20,6,8,21,2,2,0,4,6,No,No,No,No,No,No,3,11,0,45,,2361,Married,2nd Cycle,48,27,0
31160,Lower-middle,1,0,59,16,3,25,6,1,13,2,2,0,3,8,No,No,No,No,No,No,3,11,0,45,,2445,Single,Master,51,38,0
61905,Middle,0,1,2,167,0,43,6,2,13,2,4,2,4,5,No,No,No,No,No,No,3,11,0,45,,2304,Together,PhD,218,205,0
44319,Lower-middle,1,1,18,26,0,8,0,0,3,2,2,0,3,5,No,No,No,No,No,No,3,11,0,45,,2232,Married,Master,34,31,0
52614,Lower-middle,0,1,63,789,0,142,12,9,38,2,2,4,8,8,No,No,No,No,No,No,3,11,0,45,,2734,Single,PhD,952,914,0
48178,Lower-middle,1,1,69,159,4,45,6,2,38,6,5,1,4,8,No,No,No,No,No,No,3,11,0,45,,2768,Married,Graduation,216,178,0
46098,Lower-middle,1,1,86,57,0,27,0,0,36,4,3,2,2,8,No,No,No,No,No,No,3,11,0,45,,2839,Single,Master,84,48,0
19789,Lower,1,0,24,2,5,9,28,6,28,3,2,1,3,5,Yes,No,No,No,No,No,3,11,0,45,,2380,Together,2nd Cycle,50,22,1
33183,Lower-middle,1,0,46,7,5,39,17,15,37,2,4,0,3,7,No,No,No,No,No,No,3,11,0,45,,2284,Married,Graduation,83,46,0
61456,Middle,0,1,47,563,76,384,84,192,89,4,6,10,13,4,No,No,No,No,No,No,3,11,0,45,,2618,Married,Graduation,1299,1210,0
43057,Lower-middle,0,1,30,213,2,44,0,2,5,4,4,2,5,5,No,No,No,No,No,No,3,11,0,45,,2401,Married,Graduation,261,256,0
81169,Middle,0,0,47,1288,20,613,80,61,27,1,5,7,9,2,No,No,No,No,No,No,3,11,0,45,,2600,Single,Master,2062,2035,0
47682,Lower-middle,0,1,80,162,61,83,97,57,61,4,4,3,8,5,No,No,No,No,No,No,3,11,0,45,,2658,Widow,2nd Cycle,460,399,0
92163,Middle,0,0,25,817,183,797,106,163,20,0,5,11,5,2,No,No,Yes,Yes,No,No,3,11,1,45,,2723,Married,Master,2066,2046,2
17459,Lower,1,0,12,6,4,16,3,10,30,3,3,1,2,7,No,No,No,No,No,No,3,11,1,45,,2442,Together,Master,39,9,0
30801,Lower-middle,0,1,23,8,4,5,15,2,11,2,1,0,3,7,No,No,No,No,No,No,3,11,0,45,,2770,Married,Basic,34,23,0
84196,Middle,0,1,56,215,63,507,231,31,190,1,8,4,7,3,No,No,No,No,No,No,3,11,0,45,,2550,Single,Graduation,1047,857,0
58330,Middle,0,1,87,445,53,213,104,98,151,1,6,4,13,4,No,No,No,No,No,No,3,11,0,45,,2345,Widow,Graduation,913,762,0
52614,Lower-middle,0,1,63,789,0,142,12,9,38,2,2,4,8,8,No,No,No,No,No,No,3,11,0,45,,2734,Single,PhD,952,914,0
33249,Lower-middle,1,0,11,6,10,21,19,14,42,2,2,1,3,6,No,No,No,No,No,No,3,11,0,45,,2653,Single,Graduation,70,28,0
76618,Middle,0,0,64,749,40,294,121,160,147,1,3,2,5,1,No,No,No,No,No,No,3,11,0,45,,2728,Married,PhD,1364,1217,0
17003,Lower,1,0,37,2,5,12,4,8,7,3,2,0,4,5,No,No,No,No,No,No,3,11,0,45,,2361,Married,2nd Cycle,31,24,0
58330,Middle,0,1,87,445,53,213,104,98,151,1,6,4,13,4,No,No,No,No,No,No,3,11,0,45,,2345,Widow,Graduation,913,762,0
73170,Middle,0,0,1,184,174,256,50,30,32,1,5,4,6,2,No,No,No,No,No,No,3,11,0,45,,2188,Single,Graduation,694,662,0
49514,Lower-middle,1,0,61,88,39,78,58,13,93,2,6,1,4,7,No,No,No,No,No,No,3,11,0,45,,2353,Single,2nd Cycle,276,183,0
35797,Lower-middle,0,1,16,27,1,14,4,1,21,2,2,0,3,8,No,No,No,No,No,No,3,11,0,45,,2780,Married,Graduation,47,26,0
36627,Lower-middle,2,0,78,9,1,5,0,0,1,1,0,0,3,5,No,No,No,No,No,No,3,11,0,45,,2500,Divorced,Graduation,15,14,0
60554,Middle,1,0,8,588,7,76,110,15,15,2,8,4,9,6,No,No,No,No,No,No,3,11,0,45,,2483,Divorced,PhD,796,781,0
67893,Middle,0,1,31,711,28,142,49,18,47,2,3,2,9,8,No,No,No,No,No,No,3,11,0,45,,2795,Divorced,2nd Cycle,948,901,0
40233,Lower-middle,0,1,84,80,4,46,0,17,2,5,2,1,5,6,No,No,No,No,No,No,3,11,0,45,,2417,Married,PhD,147,145,0
83829,Middle,0,0,78,897,161,430,186,161,27,0,4,7,6,1,Yes,No,Yes,Yes,No,No,3,11,1,45,,2423,Divorced,Graduation,1835,1808,3
42160,Lower-middle,1,1,26,48,9,45,3,15,20,4,2,1,4,6,No,No,No,No,No,No,3,11,1,45,,2525,Single,Graduation,120,100,0
54730,Lower-middle,0,1,64,318,3,17,4,7,56,5,4,1,8,4,No,No,No,No,No,No,3,11,0,45,,2477,Married,Master,349,293,0
65106,Middle,0,1,55,790,19,133,12,0,19,3,8,3,13,6,No,Yes,No,No,No,No,3,11,0,45,,2195,Married,Graduation,954,935,1
74190,Middle,0,1,49,151,81,86,168,91,64,2,4,2,11,2,No,No,No,No,No,No,3,11,0,45,,2207,Married,Graduation,577,513,0
83829,Middle,0,0,78,897,161,430,186,161,27,0,4,7,6,1,Yes,No,Yes,Yes,No,No,3,11,1,45,,2423,Divorced,Graduation,1835,1808,3
37368,Lower-middle,1,0,4,3,2,11,2,2,10,1,1,0,2,6,Yes,No,No,No,No,No,3,11,0,45,,2354,Married,Master,20,10,1
46149,Lower-middle,0,1,36,254,6,71,4,0,27,5,5,1,7,5,No,No,No,No,No,No,3,11,0,45,,2371,Married,Graduation,335,308,0
45503,Lower-middle,1,0,54,97,4,44,6,1,18,1,3,1,4,5,No,No,No,No,No,No,3,11,0,45,,2436,Married,PhD,152,134,0
51948,Lower-middle,0,1,51,82,33,54,71,30,41,2,5,2,4,5,No,No,No,No,No,No,3,11,0,45,,2444,Married,Graduation,270,229,0
33249,Lower-middle,1,0,11,6,10,21,19,14,42,2,2,1,3,6,No,No,No,No,No,No,3,11,0,45,,2653,Single,Graduation,70,28,0
57338,Lower-middle,0,1,96,143,6,52,11,8,17,2,4,1,5,5,No,No,No,No,No,No,3,11,0,45,,2220,Single,Graduation,220,203,0
56243,Lower-middle,1,2,26,347,0,35,4,3,7,6,4,2,8,5,No,No,No,No,No,No,3,11,0,45,,2340,Single,Graduation,389,382,0
41658,Lower-middle,1,1,30,8,4,12,15,4,29,2,1,1,2,4,No,No,No,No,No,No,3,11,0,45,,2756,Single,2nd Cycle,43,14,0
53253,Lower-middle,1,1,61,216,9,57,20,9,125,7,4,3,5,5,No,No,No,No,No,No,3,11,0,45,,2662,Together,Master,311,186,0
46772,Lower-middle,0,1,88,350,104,189,197,151,57,6,11,8,5,8,Yes,No,No,No,No,No,3,11,0,45,,2758,Together,2nd Cycle,991,934,1
46098,Lower-middle,1,1,86,57,0,27,0,0,36,4,3,2,2,8,No,No,No,No,No,No,3,11,0,45,,2839,Single,Master,84,48,0
57036,Lower-middle,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,Yes,No,No,No,No,No,3,11,0,45,,2724,Married,2nd Cycle,1466,1419,1
69283,Middle,0,1,41,674,62,134,0,26,8,4,7,3,13,5,No,No,No,No,No,No,3,11,0,45,,2174,Married,PhD,896,888,0
46098,Lower-middle,1,1,86,57,0,27,0,0,36,4,3,2,2,8,No,No,No,No,No,No,3,11,1,45,,2839,Single,Master,84,48,0
37284,Lower-middle,1,1,46,11,1,2,2,1,6,1,0,0,3,6,No,No,No,No,No,No,3,11,0,45,,2616,Married,2nd Cycle,17,11,0
36663,Lower-middle,1,0,40,18,0,6,3,3,5,1,1,1,3,2,No,No,No,No,No,No,3,11,0,45,,2224,Married,PhD,30,25,0
33955,Lower-middle,1,0,92,100,2,128,23,7,10,4,5,1,5,8,No,No,No,No,No,No,3,11,0,45,,2483,Single,Graduation,260,250,0
27573,Lower,1,0,45,50,15,110,39,15,15,4,5,1,4,8,No,No,No,No,No,No,3,11,0,45,,2620,Married,Graduation,229,214,0
59481,Middle,0,1,47,178,3,85,71,66,58,2,3,3,8,2,No,No,No,No,No,No,3,11,0,45,,2408,Together,Graduation,403,345,0
47808,Lower-middle,0,1,30,123,1,26,2,0,72,2,3,2,3,7,Yes,No,No,No,No,No,3,11,0,45,,2411,Married,Master,152,80,1
22669,Lower,1,0,30,16,14,36,37,22,48,3,4,1,2,9,No,No,No,No,No,No,3,11,1,45,,2562,Together,Master,125,77,0
86836,Middle,0,0,7,179,21,273,0,21,63,1,6,10,6,5,Yes,No,Yes,Yes,No,No,3,11,1,45,,2814,Married,PhD,494,431,3
22280,Lower,1,0,85,2,1,4,3,1,2,1,1,0,2,8,No,No,No,No,No,No,3,11,0,45,,2565,Together,Graduation,11,9,0
11448,Lower,0,0,16,0,0,0,6,2,6,1,1,0,2,6,No,No,No,No,No,No,3,11,0,45,,2355,Divorced,2nd Cycle,8,2,0
70300,Middle,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,No,No,No,No,No,No,3,11,0,45,,2508,Divorced,Graduation,1550,1504,0
76532,Middle,1,1,38,355,30,177,90,138,30,4,9,5,7,5,No,No,No,No,No,No,3,11,0,45,,2452,Together,Graduation,790,760,0
34984,Lower-middle,1,1,40,8,4,15,3,5,3,2,1,0,3,7,No,No,No,No,No,No,3,11,0,45,,2820,Together,2nd Cycle,35,32,0
40794,Lower-middle,0,1,18,261,23,73,4,23,50,2,6,3,5,7,No,No,No,No,No,No,3,11,0,45,,2607,Married,Graduation,384,334,0
53201,Lower-middle,1,1,49,280,7,81,20,0,27,8,6,3,5,7,No,No,No,No,No,No,3,11,0,45,,2661,Single,Graduation,388,361,0
79205,Middle,0,0,73,504,23,117,179,28,44,1,6,5,4,4,No,No,No,Yes,No,No,3,11,1,45,,2828,Married,Graduation,851,807,1
56559,Lower-middle,0,1,46,226,22,133,41,31,31,3,4,3,8,4,No,No,No,No,No,No,3,11,0,45,,2710,Together,PhD,453,422,0
37284,Lower-middle,1,1,46,11,1,2,2,1,6,1,0,0,3,6,No,No,No,No,No,No,3,11,0,45,,2616,Married,2nd Cycle,17,11,0
55914,Lower-middle,0,1,32,384,60,364,119,101,232,4,11,6,8,7,No,No,No,No,No,No,3,11,0,45,,2585,Together,Graduation,1028,796,0
55801,Lower-middle,1,1,35,367,4,51,6,4,95,6,7,2,6,7,No,No,No,Yes,No,No,3,11,0,45,,2439,Single,Graduation,432,337,1
80144,Middle,0,0,47,240,132,445,250,192,108,1,3,7,8,1,No,No,No,No,No,No,3,11,0,45,,2431,Together,Graduation,1259,1151,0
76068,Middle,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,No,Yes,No,No,Yes,No,3,11,0,45,,2736,Married,Graduation,1300,1224,2
34176,Lower-middle,0,1,9,11,2,7,4,2,2,1,1,0,3,3,No,No,No,No,No,No,3,11,0,45,,2317,Together,Master,26,24,0
60934,Middle,0,1,41,224,155,155,192,93,54,2,6,4,11,4,No,No,No,No,No,No,3,11,0,45,,2322,Together,Graduation,819,765,0
79174,Middle,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,No,No,Yes,Yes,No,No,3,11,1,45,,2693,Married,PhD,1914,1785,2
37085,Lower-middle,1,1,65,39,1,16,2,0,3,4,3,0,3,8,No,No,No,No,No,No,3,11,0,45,,2162,Married,Graduation,58,55,0
30351,Lower-middle,1,0,19,14,0,24,3,3,2,1,3,0,2,9,No,No,No,No,No,No,3,11,1,46,Old,2547,Together,PhD,44,42,0
68352,Middle,0,1,47,614,16,132,43,33,33,3,8,5,9,6,No,No,No,No,No,No,3,11,0,46,Old,2464,Single,PhD,838,805,0
46014,Lower-middle,1,1,21,410,0,59,19,9,44,10,7,1,8,7,No,No,No,No,No,No,3,11,0,46,Old,2683,Together,Master,497,453,0
102692,Upper-middle,0,0,5,168,148,444,32,172,148,1,6,9,13,2,No,Yes,Yes,Yes,Yes,No,3,11,1,46,Old,2609,Divorced,Graduation,964,816,4
30899,Lower-middle,1,0,35,24,0,8,0,0,1,2,1,0,3,6,No,No,No,No,No,No,3,11,0,46,Old,2783,Single,PhD,32,31,0
65640,Middle,0,1,74,204,7,149,20,15,66,1,5,1,8,2,No,No,No,No,No,No,3,11,0,46,Old,2279,Together,PhD,395,329,0
30631,Lower-middle,1,0,75,15,6,20,4,5,20,1,3,1,2,7,No,No,No,No,No,No,3,11,0,46,Old,2511,Married,Graduation,50,30,0
34421,Lower-middle,1,0,81,3,3,7,6,2,9,1,1,0,2,7,No,No,No,No,No,No,3,11,0,46,Old,2522,Married,Graduation,21,12,0
72099,Middle,0,0,18,546,91,410,119,0,22,1,3,4,10,1,No,No,No,No,No,No,3,11,0,46,Old,2769,Married,Graduation,1166,1144,0
42373,Lower-middle,1,1,83,67,5,61,3,8,19,5,2,1,5,5,No,No,No,No,No,No,3,11,0,46,Old,2477,Single,Graduation,144,125,0
30351,Lower-middle,1,0,19,14,0,24,3,3,2,1,3,0,2,9,No,No,No,No,No,No,3,11,0,46,Old,2547,Together,PhD,44,42,0
82584,Middle,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,No,Yes,Yes,No,No,No,3,11,1,46,Old,2549,Married,Master,1367,1299,2
20130,Lower,0,0,99,0,6,3,7,6,12,1,1,0,3,8,No,No,No,No,No,No,3,11,0,46,Old,2263,Married,2nd Cycle,22,10,0
32233,Lower-middle,1,0,26,138,15,35,25,11,72,2,6,2,2,9,Yes,No,No,No,No,No,3,11,1,46,Old,2838,Single,Graduation,224,152,1
60093,Middle,0,1,92,502,12,109,16,6,90,2,7,2,10,6,No,No,No,No,No,No,3,11,0,46,Old,2527,Married,Graduation,645,555,0
44989,Lower-middle,0,1,26,98,0,106,49,10,106,5,5,1,5,6,No,No,No,No,No,No,3,11,0,46,Old,2814,Married,Graduation,263,157,0
45207,Lower-middle,1,1,64,203,0,10,0,0,2,5,3,1,6,6,No,Yes,No,No,No,No,3,11,0,46,Old,2755,Married,PhD,213,211,1
45837,Lower-middle,1,1,88,215,13,87,17,17,24,5,6,2,5,7,No,No,No,No,No,No,3,11,0,46,Old,2497,Married,Graduation,349,325,0
67445,Middle,0,1,63,757,80,217,29,80,11,5,9,6,12,6,No,No,No,No,No,No,3,11,0,46,Old,2845,Married,Graduation,1163,1152,0
45068,Lower-middle,0,1,25,14,0,3,0,0,3,1,1,0,2,7,No,No,No,No,No,No,3,11,0,46,Old,2568,Together,PhD,17,14,0
26751,Lower,2,0,26,1,1,5,0,3,1,1,1,0,2,8,No,No,No,No,No,No,3,11,0,46,Old,2197,Married,Graduation,10,9,0
71466,Middle,0,0,86,412,12,546,78,182,0,1,4,4,10,1,No,No,No,No,No,No,3,11,0,46,Old,2244,Single,PhD,1230,1230,0
40049,Lower-middle,0,1,61,91,65,52,10,44,28,3,3,2,6,5,No,No,No,No,No,No,3,11,0,46,Old,2736,Married,Graduation,262,234,0
49166,Lower-middle,0,1,17,224,2,25,7,0,110,2,5,3,3,6,No,No,No,No,No,No,3,11,0,46,Old,2540,Single,Graduation,258,148,0
46374,Lower-middle,0,1,1,408,0,21,0,0,17,3,7,1,7,8,No,Yes,No,Yes,No,No,3,11,1,46,Old,2263,Married,PhD,429,412,2
